date,total_count,severity_class,missing,source,source_url
1993-03-21,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/03
1993-03-22,4,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/03
1993-03-23,20,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/03
1993-03-24,7,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/03
1993-03-25,12,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/03
1993-03-26,12,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/03
1993-03-27,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/03
1993-03-28,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/03
1993-03-29,39,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/03
1993-03-30,482,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/03
1993-03-31,183,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/03
1993-04-01,206,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-02,122,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-03,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-04,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-05,15,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-06,6,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-07,37,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-08,221,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-09,1031,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-10,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-11,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-12,525,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-13,1020,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-14,1136,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-15,1215,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-16,770,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-17,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-18,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-19,1770,extreme,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-20,1374,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-21,654,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-22,646,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-23,253,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-24,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-25,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-26,223,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-27,383,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-28,133,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-29,95,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-04-30,126,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/04
1993-05-01,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-02,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-03,348,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-04,24,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-05,30,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-06,100,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-07,133,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-08,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-09,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-10,109,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-11,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-12,35,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-13,6,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-14,2,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-15,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-16,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-17,74,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-18,10,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-19,10,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-20,16,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-21,15,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-22,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-23,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-24,90,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-25,19,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-26,5,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-27,24,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-28,9,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-29,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-30,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-05-31,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/05
1993-06-01,5,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-02,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-03,11,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-04,10,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-05,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-06,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-07,15,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-08,3,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-09,1,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-10,3,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-11,8,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-12,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-13,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-14,5,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-15,3,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-16,2,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-17,1,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-18,1,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-19,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-20,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-21,1,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-22,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-23,2,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-24,3,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-25,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-26,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-27,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-28,3,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-29,1,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1993-06-30,2,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1993/06
1994-01-01,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-02,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-03,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-04,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-05,1,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-06,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-07,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-08,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-09,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-10,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-11,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-12,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-13,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-14,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-15,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-16,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-17,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-18,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-19,1,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-20,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-21,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-22,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-23,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-24,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-25,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-26,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-27,1,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-28,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-29,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-30,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-01-31,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/01
1994-02-01,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-02,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-03,1,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-04,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-05,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-06,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-07,4,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-08,1,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-09,24,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-10,99,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-11,8,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-12,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-13,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-14,8,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-15,18,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-16,24,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-17,85,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-18,80,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-19,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-20,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-21,184,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-22,60,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-23,37,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-24,20,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-25,17,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-26,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-27,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
1994-02-28,7,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1994/02
